source_id,source_archive,accent_or_region,speaker_id,source_filename_or_audio,preserved_audio_or_file_path,source_gender_or_sex_label,source_label_type,gender_identity_folder_used,classification_basis,age,birth_place,native_language,other_languages,english_learning_method,english_residence,country,file_missing,subset,minutes,reader_name
GMU_Archive_Scraper,Speech-Accent-Archive-Scraper-main (1).zip,kurdish,kurdish10,kurdish10.mp3,,male,sex,Cis-Male,Placed here only because source uses male/M speaker sex or gender label; cis identity is not independently verified.,37.0,"sulaymaniyah, iraq",,arabic farsi,,usa,,,,,
GMU_Archive_Scraper,Speech-Accent-Archive-Scraper-main (1).zip,kyrgyz,kyrgyz1,kyrgyz1.mp3,,female,sex,Cis-Female,Placed here only because source uses female/F speaker sex or gender label; cis identity is not independently verified.,32.0,"bishkek, kyrgyzstan",,russian,,usa,,,,,
GMU_Archive_Scraper,Speech-Accent-Archive-Scraper-main (1).zip,kyrgyz,kyrgyz2,kyrgyz2.mp3,,female,sex,Cis-Female,Placed here only because source uses female/F speaker sex or gender label; cis identity is not independently verified.,18.0,"bishkek, kyrgystan",,russian,,usa,,,,,
GMU_Archive_Scraper,Speech-Accent-Archive-Scraper-main (1).zip,kyrgyz,kyrgyz3,kyrgyz3.mp3,,female,sex,Cis-Female,Placed here only because source uses female/F speaker sex or gender label; cis identity is not independently verified.,29.0,"bishkek, kyrgystan",,russian turkish kazakh,,usa,,,,,
GMU_Archive_Scraper,Speech-Accent-Archive-Scraper-main (1).zip,lamaholot,lamaholot1,lamaholot1.mp3,,male,sex,Cis-Male,Placed here only because source uses male/M speaker sex or gender label; cis identity is not independently verified.,30.0,"leworook, nusa tenggara, indonesia",,indonesian sikka kupang nagi,,usa,,,,,
GMU_Archive_Scraper,Speech-Accent-Archive-Scraper-main (1).zip,lamotrekese,lamotrekese1,lamotrekese1.mp3,,male,sex,Cis-Male,Placed here only because source uses male/M speaker sex or gender label; cis identity is not independently verified.,38.0,"lamotrek island, federated states of micronesia",,chuukese ulithian pohnpeian,,usa,,,,,
GMU_Archive_Scraper,Speech-Accent-Archive-Scraper-main (1).zip,lao,lao1,lao1.mp3,,female,sex,Cis-Female,Placed here only because source uses female/F speaker sex or gender label; cis identity is not independently verified.,19.0,"savannakhet, laos",,none,,usa,,,,,
GMU_Archive_Scraper,Speech-Accent-Archive-Scraper-main (1).zip,lao,lao2,lao2.mp3,,female,sex,Cis-Female,Placed here only because source uses female/F speaker sex or gender label; cis identity is not independently verified.,25.0,"vientiane, laos",,thai,,usa,,,,,
GMU_Archive_Scraper,Speech-Accent-Archive-Scraper-main (1).zip,lao,lao3,lao3.mp3,,male,sex,Cis-Male,Placed here only because source uses male/M speaker sex or gender label; cis identity is not independently verified.,52.0,"pakxe, laos",,none,,usa,,,,,
GMU_Archive_Scraper,Speech-Accent-Archive-Scraper-main (1).zip,latvian,latvian1,latvian1.mp3,,female,sex,Cis-Female,Placed here only because source uses female/F speaker sex or gender label; cis identity is not independently verified.,24.0,"riga, latvia",,russian,,usa,,,,,
GMU_Archive_Scraper,Speech-Accent-Archive-Scraper-main (1).zip,latvian,latvian2,latvian2.mp3,,female,sex,Cis-Female,Placed here only because source uses female/F speaker sex or gender label; cis identity is not independently verified.,70.0,"riga, latvia",,hindi,,"india, usa",,,,,
GMU_Archive_Scraper,Speech-Accent-Archive-Scraper-main (1).zip,latvian,latvian3,latvian3.mp3,,female,sex,Cis-Female,Placed here only because source uses female/F speaker sex or gender label; cis identity is not independently verified.,19.0,"riga, latvia",,none,,usa,,,,,
GMU_Archive_Scraper,Speech-Accent-Archive-Scraper-main (1).zip,liberian pidgin english,liberian pidgin english1,liberian pidgin english1.mp3,,female,sex,Cis-Female,Placed here only because source uses female/F speaker sex or gender label; cis identity is not independently verified.,28.0,"monrovia, liberia",,none,,"liberia, usa",,,,,
GMU_Archive_Scraper,Speech-Accent-Archive-Scraper-main (1).zip,liberian pidgin english,liberian pidgin english2,liberian pidgin english2.mp3,,female,sex,Cis-Female,Placed here only because source uses female/F speaker sex or gender label; cis identity is not independently verified.,38.0,"monrovia, liberia",,igbo,,usa,,,,,
GMU_Archive_Scraper,Speech-Accent-Archive-Scraper-main (1).zip,lingala,lingala1,lingala1.mp3,,male,sex,Cis-Male,Placed here only because source uses male/M speaker sex or gender label; cis identity is not independently verified.,37.0,"kinshasa, democratic republic of congo",,french kikongo mbala kiswahili tshiluba,,usa,,,,,
GMU_Archive_Scraper,Speech-Accent-Archive-Scraper-main (1).zip,lithuanian,lithuanian1,lithuanian1.mp3,,female,sex,Cis-Female,Placed here only because source uses female/F speaker sex or gender label; cis identity is not independently verified.,27.0,"klaipeda, lithuania",,russian german,,usa,,,,,
GMU_Archive_Scraper,Speech-Accent-Archive-Scraper-main (1).zip,lithuanian,lithuanian2,lithuanian2.mp3,,female,sex,Cis-Female,Placed here only because source uses female/F speaker sex or gender label; cis identity is not independently verified.,34.0,"vilnius, lithuania",,russian,,usa,,,,,
GMU_Archive_Scraper,Speech-Accent-Archive-Scraper-main (1).zip,lithuanian,lithuanian3,lithuanian3.mp3,,female,sex,Cis-Female,Placed here only because source uses female/F speaker sex or gender label; cis identity is not independently verified.,22.0,"kaunas, lithuania",,russian,,usa,,,,,
GMU_Archive_Scraper,Speech-Accent-Archive-Scraper-main (1).zip,lithuanian,lithuanian4,lithuanian4.mp3,,female,sex,Cis-Female,Placed here only because source uses female/F speaker sex or gender label; cis identity is not independently verified.,23.0,"klaipeda, lithuania",,russian,,nan,,,,,
GMU_Archive_Scraper,Speech-Accent-Archive-Scraper-main (1).zip,lithuanian,lithuanian5,lithuanian5.mp3,,female,sex,Cis-Female,Placed here only because source uses female/F speaker sex or gender label; cis identity is not independently verified.,24.0,"klaipeda, lithuania",,russian italian spanish german,,ireland,,,,,
GMU_Archive_Scraper,Speech-Accent-Archive-Scraper-main (1).zip,lithuanian,lithuanian6,lithuanian6.mp3,,female,sex,Cis-Female,Placed here only because source uses female/F speaker sex or gender label; cis identity is not independently verified.,21.0,"visaginas, lithuania",,russian spanish,,nan,,,,,
GMU_Archive_Scraper,Speech-Accent-Archive-Scraper-main (1).zip,lithuanian,lithuanian7,lithuanian7.mp3,,female,sex,Cis-Female,Placed here only because source uses female/F speaker sex or gender label; cis identity is not independently verified.,41.0,"panevezys, lithuania",,french russian,,usa,,,,,
GMU_Archive_Scraper,Speech-Accent-Archive-Scraper-main (1).zip,lithuanian,lithuanian8,lithuanian8.mp3,,male,sex,Cis-Male,Placed here only because source uses male/M speaker sex or gender label; cis identity is not independently verified.,40.0,"kaunas, lithuania",,russian,,usa,,,,,
GMU_Archive_Scraper,Speech-Accent-Archive-Scraper-main (1).zip,luba-kasai,luba-kasai1,luba-kasai1.mp3,,male,sex,Cis-Male,Placed here only because source uses male/M speaker sex or gender label; cis identity is not independently verified.,19.0,"mbuji-mayi, democratic republic of the congo",,french lingala,,usa,,,,,
GMU_Archive_Scraper,Speech-Accent-Archive-Scraper-main (1).zip,luo,luo1,luo1.mp3,,male,sex,Cis-Male,Placed here only because source uses male/M speaker sex or gender label; cis identity is not independently verified.,42.0,"siaya, kenya",,swahili giriama,,"uk, usa",,,,,
GMU_Archive_Scraper,Speech-Accent-Archive-Scraper-main (1).zip,luo,luo2,luo2.mp3,,female,sex,Cis-Female,Placed here only because source uses female/F speaker sex or gender label; cis identity is not independently verified.,33.0,"maseno, kenya",,swahili french,,"usa, uk, kenya",,,,,
GMU_Archive_Scraper,Speech-Accent-Archive-Scraper-main (1).zip,luo,luo3,luo3.mp3,,female,sex,Cis-Female,Placed here only because source uses female/F speaker sex or gender label; cis identity is not independently verified.,47.0,"mombasa, kenya",,swahili,,"ireland, usa",,,,,
GMU_Archive_Scraper,Speech-Accent-Archive-Scraper-main (1).zip,luxembourgeois,luxembourgeois1,luxembourgeois1.mp3,,female,sex,Cis-Female,Placed here only because source uses female/F speaker sex or gender label; cis identity is not independently verified.,54.0,"luxembourg, luxembourg",,german french italian spanish latin,,"uk, usa",,,,,
GMU_Archive_Scraper,Speech-Accent-Archive-Scraper-main (1).zip,macedonian,macedonian1,macedonian1.mp3,,male,sex,Cis-Male,Placed here only because source uses male/M speaker sex or gender label; cis identity is not independently verified.,19.0,"ohrid, macedonia",,serbian bulgarian spanish,,usa,,,,,
GMU_Archive_Scraper,Speech-Accent-Archive-Scraper-main (1).zip,macedonian,macedonian2,macedonian2.mp3,,male,sex,Cis-Male,Placed here only because source uses male/M speaker sex or gender label; cis identity is not independently verified.,24.0,"stip, macedonia",,bulgarian,,usa,,,,,
GMU_Archive_Scraper,Speech-Accent-Archive-Scraper-main (1).zip,macedonian,macedonian3,macedonian3.mp3,,male,sex,Cis-Male,Placed here only because source uses male/M speaker sex or gender label; cis identity is not independently verified.,24.0,"stip, macedonia",,bulgarian serbian croatian,,usa,,,,,
GMU_Archive_Scraper,Speech-Accent-Archive-Scraper-main (1).zip,macedonian,macedonian4,macedonian4.mp3,,male,sex,Cis-Male,Placed here only because source uses male/M speaker sex or gender label; cis identity is not independently verified.,21.0,"stip, macedonia",,bulgarian serbian croatian,,"uk, usa",,,,,
GMU_Archive_Scraper,Speech-Accent-Archive-Scraper-main (1).zip,macedonian,macedonian5,macedonian5.mp3,,female,sex,Cis-Female,Placed here only because source uses female/F speaker sex or gender label; cis identity is not independently verified.,19.0,"skopje, macedonia",,none,,nan,,,,,
GMU_Archive_Scraper,Speech-Accent-Archive-Scraper-main (1).zip,macedonian,macedonian6,macedonian6.mp3,,male,sex,Cis-Male,Placed here only because source uses male/M speaker sex or gender label; cis identity is not independently verified.,19.0,"skopje, macedonia",,spanish,,nan,,,,,
GMU_Archive_Scraper,Speech-Accent-Archive-Scraper-main (1).zip,macedonian,macedonian7,macedonian7.mp3,,female,sex,Cis-Female,Placed here only because source uses female/F speaker sex or gender label; cis identity is not independently verified.,19.0,"skopje, macedonia",,german,,nan,,,,,
GMU_Archive_Scraper,Speech-Accent-Archive-Scraper-main (1).zip,macedonian,macedonian8,macedonian8.mp3,,male,sex,Cis-Male,Placed here only because source uses male/M speaker sex or gender label; cis identity is not independently verified.,20.0,"skopje, macedonia",,spanish japanese,,nan,,,,,
GMU_Archive_Scraper,Speech-Accent-Archive-Scraper-main (1).zip,macedonian,macedonian9,macedonian9.mp3,,female,sex,Cis-Female,Placed here only because source uses female/F speaker sex or gender label; cis identity is not independently verified.,19.0,"skopje, macedonia",,italian,,nan,,,,,
GMU_Archive_Scraper,Speech-Accent-Archive-Scraper-main (1).zip,macedonian,macedonian10,macedonian10.mp3,,female,sex,Cis-Female,Placed here only because source uses female/F speaker sex or gender label; cis identity is not independently verified.,20.0,"skopje, macedonia",,german spanish,,nan,,,,,
GMU_Archive_Scraper,Speech-Accent-Archive-Scraper-main (1).zip,macedonian,macedonian11,macedonian11.mp3,,female,sex,Cis-Female,Placed here only because source uses female/F speaker sex or gender label; cis identity is not independently verified.,20.0,"skopje, macedonia",,italian german,,nan,,,,,
GMU_Archive_Scraper,Speech-Accent-Archive-Scraper-main (1).zip,macedonian,macedonian12,macedonian12.mp3,,female,sex,Cis-Female,Placed here only because source uses female/F speaker sex or gender label; cis identity is not independently verified.,20.0,"skopje, macedonia",,spanish german,,nan,,,,,
GMU_Archive_Scraper,Speech-Accent-Archive-Scraper-main (1).zip,macedonian,macedonian13,macedonian13.mp3,,female,sex,Cis-Female,Placed here only because source uses female/F speaker sex or gender label; cis identity is not independently verified.,20.0,"skopje, macedonia",,italian german,,nan,,,,,
GMU_Archive_Scraper,Speech-Accent-Archive-Scraper-main (1).zip,macedonian,macedonian14,macedonian14.mp3,,female,sex,Cis-Female,Placed here only because source uses female/F speaker sex or gender label; cis identity is not independently verified.,20.0,"skopje, macedonia",,serbian italian german,,nan,,,,,
GMU_Archive_Scraper,Speech-Accent-Archive-Scraper-main (1).zip,macedonian,macedonian15,macedonian15.mp3,,female,sex,Cis-Female,Placed here only because source uses female/F speaker sex or gender label; cis identity is not independently verified.,20.0,"skopje, macedonia",,italian,,nan,,,,,
GMU_Archive_Scraper,Speech-Accent-Archive-Scraper-main (1).zip,macedonian,macedonian16,macedonian16.mp3,,female,sex,Cis-Female,Placed here only because source uses female/F speaker sex or gender label; cis identity is not independently verified.,20.0,"skopje, macedonia",,italian spanish french,,nan,,,,,
GMU_Archive_Scraper,Speech-Accent-Archive-Scraper-main (1).zip,macedonian,macedonian17,macedonian17.mp3,,male,sex,Cis-Male,Placed here only because source uses male/M speaker sex or gender label; cis identity is not independently verified.,24.0,"skopje, macedonia",,aromanian german greek,,nan,,,,,
GMU_Archive_Scraper,Speech-Accent-Archive-Scraper-main (1).zip,macedonian,macedonian18,macedonian18.mp3,,female,sex,Cis-Female,Placed here only because source uses female/F speaker sex or gender label; cis identity is not independently verified.,20.0,"skopje, macedonia",,french,,nan,,,,,
GMU_Archive_Scraper,Speech-Accent-Archive-Scraper-main (1).zip,macedonian,macedonian19,macedonian19.mp3,,male,sex,Cis-Male,Placed here only because source uses male/M speaker sex or gender label; cis identity is not independently verified.,22.0,"skopje, macedonia",,polish,,nan,,,,,
GMU_Archive_Scraper,Speech-Accent-Archive-Scraper-main (1).zip,macedonian,macedonian20,macedonian20.mp3,,female,sex,Cis-Female,Placed here only because source uses female/F speaker sex or gender label; cis identity is not independently verified.,19.0,"skopje, macedonia",,french serbian,,nan,,,,,
GMU_Archive_Scraper,Speech-Accent-Archive-Scraper-main (1).zip,macedonian,macedonian21,macedonian21.mp3,,female,sex,Cis-Female,Placed here only because source uses female/F speaker sex or gender label; cis identity is not independently verified.,19.0,"skopje, macedonia",,french spanish,,nan,,,,,
GMU_Archive_Scraper,Speech-Accent-Archive-Scraper-main (1).zip,macedonian,macedonian22,macedonian22.mp3,,female,sex,Cis-Female,Placed here only because source uses female/F speaker sex or gender label; cis identity is not independently verified.,21.0,"skopje, macedonia",,portuguese,,nan,,,,,
